state,date,ML,Low_90,High_90,Low_50,High_50
New Hampshire,2020-04-13,1.17,0.55,1.78,0.97,1.48
New Hampshire,2020-04-14,1.1500000000000001,0.55,1.78,0.9500000000000001,1.46
New Hampshire,2020-04-15,1.1400000000000001,0.54,1.76,0.9,1.4000000000000001
New Jersey,2020-03-04,4.0,1.58,8.290000000000001,2.83,5.57
New Jersey,2020-03-05,3.75,1.54,7.3100000000000005,2.8000000000000003,5.19
New Jersey,2020-03-06,3.98,1.7,7.3,2.98,5.32
New Jersey,2020-03-07,3.6,1.6,6.4,2.74,4.75
New Jersey,2020-03-08,3.63,1.69,6.2,2.8000000000000003,4.69
New Jersey,2020-03-09,3.54,1.6600000000000001,5.78,2.8000000000000003,4.53
New Jersey,2020-03-10,3.6,1.85,5.67,2.93,4.53
New Jersey,2020-03-11,3.65,2.0300000000000002,5.5,2.98,4.42
New Jersey,2020-03-12,3.63,2.11,5.18,3.1,4.38
New Jersey,2020-03-13,3.74,2.41,5.1000000000000005,3.22,4.33
New Jersey,2020-03-14,3.91,2.8000000000000003,5.1000000000000005,3.52,4.47
New Jersey,2020-03-15,4.03,3.1,5.01,3.71,4.5
New Jersey,2020-03-16,4.2700000000000005,3.48,5.03,3.99,4.63
New Jersey,2020-03-17,3.95,3.3200000000000003,4.6000000000000005,3.73,4.26
New Jersey,2020-03-18,3.77,3.25,4.33,3.6,4.05
New Jersey,2020-03-19,3.6,3.13,4.05,3.43,3.81
New Jersey,2020-03-20,3.54,3.15,3.95,3.4,3.73
New Jersey,2020-03-21,3.35,3.0,3.7,3.23,3.52
New Jersey,2020-03-22,3.0100000000000002,2.69,3.3200000000000003,2.9,3.16
New Jersey,2020-03-23,3.11,2.84,3.42,3.02,3.2600000000000002
New Jersey,2020-03-24,3.0100000000000002,2.7600000000000002,3.2800000000000002,2.93,3.15
New Jersey,2020-03-25,2.87,2.64,3.11,2.8000000000000003,3.0
New Jersey,2020-03-26,2.61,2.41,2.85,2.54,2.72
New Jersey,2020-03-27,2.39,2.2,2.61,2.33,2.5
New Jersey,2020-03-28,2.0,1.82,2.21,1.93,2.09
New Jersey,2020-03-29,1.83,1.6400000000000001,2.0100000000000002,1.78,1.94
New Jersey,2020-03-30,1.59,1.4000000000000001,1.76,1.52,1.67
New Jersey,2020-03-31,1.6600000000000001,1.48,1.83,1.6,1.75
New Jersey,2020-04-01,1.68,1.51,1.85,1.61,1.75
New Jersey,2020-04-02,1.59,1.43,1.76,1.54,1.68
New Jersey,2020-04-03,1.4000000000000001,1.24,1.56,1.36,1.5
New Jersey,2020-04-04,1.24,1.09,1.41,1.17,1.3
New Jersey,2020-04-05,0.93,0.78,1.1,0.89,1.03
New Jersey,2020-04-06,0.8300000000000001,0.68,1.01,0.79,0.93
New Jersey,2020-04-07,0.78,0.62,0.9500000000000001,0.73,0.87
New Jersey,2020-04-08,0.87,0.7000000000000001,1.03,0.8200000000000001,0.96
New Jersey,2020-04-09,1.03,0.87,1.2,0.98,1.12
New Jersey,2020-04-10,1.0,0.84,1.17,0.9500000000000001,1.09
New Jersey,2020-04-11,1.08,0.92,1.25,1.03,1.17
New Jersey,2020-04-12,0.93,0.77,1.1,0.88,1.02
New Jersey,2020-04-13,0.86,0.6900000000000001,1.02,0.81,0.9500000000000001
New Jersey,2020-04-14,0.81,0.65,0.99,0.75,0.89
New Jersey,2020-04-15,0.77,0.6,0.9400000000000001,0.7000000000000001,0.84
New Mexico,2020-03-11,4.0,1.58,8.290000000000001,2.83,5.57
New Mexico,2020-03-12,3.4,1.5,6.3100000000000005,2.6,4.61
New Mexico,2020-03-13,3.09,1.3900000000000001,5.51,2.33,4.05
New Mexico,2020-03-14,2.87,1.27,4.99,2.24,3.8000000000000003
New Mexico,2020-03-15,2.71,1.21,4.67,2.13,3.58
New Mexico,2020-03-16,2.74,1.26,4.61,2.15,3.5500000000000003
New Mexico,2020-03-17,2.58,1.18,4.32,2.0300000000000002,3.34
New Mexico,2020-03-18,2.72,1.27,4.34,2.16,3.44
New Mexico,2020-03-19,2.64,1.31,4.21,2.07,3.27
New Mexico,2020-03-20,2.66,1.36,4.11,2.15,3.29
New Mexico,2020-03-21,2.62,1.35,3.93,2.15,3.22
New Mexico,2020-03-22,2.47,1.29,3.7,2.05,3.0500000000000003
New Mexico,2020-03-23,2.42,1.33,3.61,2.0,2.94
New Mexico,2020-03-24,2.47,1.41,3.56,2.1,2.99
New Mexico,2020-03-25,2.46,1.49,3.5100000000000002,2.09,2.92
New Mexico,2020-03-26,2.41,1.48,3.36,2.09,2.87
New Mexico,2020-03-27,2.29,1.41,3.17,2.0,2.73
New Mexico,2020-03-28,2.19,1.3900000000000001,3.06,1.9100000000000001,2.6
New Mexico,2020-03-29,2.09,1.32,2.9,1.8,2.45
New Mexico,2020-03-30,1.97,1.23,2.74,1.69,2.31
New Mexico,2020-03-31,1.96,1.24,2.69,1.71,2.31
New Mexico,2020-04-01,1.95,1.25,2.64,1.67,2.24
New Mexico,2020-04-02,1.95,1.31,2.65,1.72,2.27
New Mexico,2020-04-03,1.8900000000000001,1.25,2.5300000000000002,1.67,2.2
New Mexico,2020-04-04,1.8900000000000001,1.3,2.54,1.67,2.18
New Mexico,2020-04-05,1.79,1.2,2.39,1.57,2.06
New Mexico,2020-04-06,1.78,1.2,2.35,1.59,2.07
New Mexico,2020-04-07,1.72,1.18,2.3000000000000003,1.52,1.98
New Mexico,2020-04-08,1.68,1.16,2.25,1.5,1.95
New Mexico,2020-04-09,1.56,1.02,2.08,1.3800000000000001,1.82
New Mexico,2020-04-10,1.46,0.96,2.0100000000000002,1.26,1.69
New Mexico,2020-04-11,1.3,0.79,1.83,1.12,1.55
New Mexico,2020-04-12,1.19,0.68,1.72,1.01,1.44
New Mexico,2020-04-13,1.08,0.58,1.6300000000000001,0.89,1.32
New Mexico,2020-04-14,1.02,0.52,1.58,0.85,1.29
New Mexico,2020-04-15,1.0,0.49,1.56,0.8200000000000001,1.26
New York,2020-03-01,4.0,1.58,8.290000000000001,2.83,5.57
New York,2020-03-02,4.47,1.94,7.91,3.37,5.88
New York,2020-03-03,4.2700000000000005,2.14,6.94,3.4,5.42
New York,2020-03-04,4.61,2.62,6.72,3.8200000000000003,5.53
New York,2020-03-05,4.25,2.62,5.91,3.67,5.04
New York,2020-03-06,3.81,2.49,5.21,3.2800000000000002,4.4
New York,2020-03-07,3.43,2.31,4.63,3.0300000000000002,3.99
New York,2020-03-08,3.06,2.06,4.09,2.71,3.5500000000000003
New York,2020-03-09,2.96,2.07,3.89,2.63,3.38
New York,2020-03-10,2.88,2.09,3.73,2.61,3.29
New York,2020-03-11,3.0300000000000002,2.32,3.79,2.79,3.4
New York,2020-03-12,3.0100000000000002,2.38,3.69,2.7800000000000002,3.3200000000000003
New York,2020-03-13,2.96,2.39,3.56,2.74,3.22
New York,2020-03-14,3.0,2.5,3.5500000000000003,2.81,3.24
New York,2020-03-15,3.45,3.0100000000000002,3.93,3.29,3.67
New York,2020-03-16,4.12,3.75,4.5200000000000005,4.0,4.32
New York,2020-03-17,4.68,4.38,5.0,4.59,4.8500000000000005
New York,2020-03-18,4.5,4.26,4.76,4.43,4.64
New York,2020-03-19,4.16,3.97,4.39,4.08,4.25
New York,2020-03-20,3.65,3.48,3.84,3.59,3.74
New York,2020-03-21,2.99,2.84,3.17,2.94,3.08
New York,2020-03-22,2.61,2.46,2.7600000000000002,2.56,2.69
New York,2020-03-23,2.14,2.0,2.2800000000000002,2.1,2.22
New York,2020-03-24,1.75,1.61,1.8800000000000001,1.71,1.83
New York,2020-03-25,1.6500000000000001,1.52,1.79,1.6,1.71
New York,2020-03-26,1.4000000000000001,1.27,1.53,1.36,1.47
New York,2020-03-27,1.33,1.21,1.47,1.29,1.4000000000000001
New York,2020-03-28,1.3800000000000001,1.25,1.5,1.34,1.45
New York,2020-03-29,1.28,1.17,1.42,1.23,1.33
New York,2020-03-30,1.35,1.23,1.47,1.3,1.4000000000000001
New York,2020-03-31,1.3900000000000001,1.28,1.52,1.36,1.46
New York,2020-04-01,1.44,1.33,1.56,1.4000000000000001,1.5
New York,2020-04-02,1.4000000000000001,1.29,1.51,1.35,1.44
New York,2020-04-03,1.22,1.11,1.33,1.17,1.26
New York,2020-04-04,1.05,0.9400000000000001,1.16,1.01,1.1
New York,2020-04-05,0.93,0.8200000000000001,1.04,0.88,0.97
New York,2020-04-06,0.93,0.81,1.03,0.88,0.97
New York,2020-04-07,1.03,0.91,1.1300000000000001,0.98,1.07
New York,2020-04-08,1.11,1.0,1.22,1.07,1.16
New York,2020-04-09,1.17,1.07,1.29,1.1300000000000001,1.22
New York,2020-04-10,0.9500000000000001,0.84,1.06,0.91,1.0
New York,2020-04-11,0.6900000000000001,0.5700000000000001,0.79,0.66,0.76
New York,2020-04-12,0.72,0.61,0.84,0.6900000000000001,0.79
New York,2020-04-13,0.75,0.64,0.87,0.72,0.8200000000000001
New York,2020-04-14,0.9400000000000001,0.8300000000000001,1.06,0.91,1.01
New York,2020-04-15,1.1500000000000001,1.04,1.27,1.12,1.22
North Carolina,2020-03-06,4.0,1.58,8.290000000000001,2.83,5.57
North Carolina,2020-03-07,3.75,1.54,7.3100000000000005,2.8000000000000003,5.19
North Carolina,2020-03-08,3.56,1.49,6.71,2.65,4.82
North Carolina,2020-03-09,3.77,1.67,6.82,2.8000000000000003,4.95
North Carolina,2020-03-10,3.47,1.52,6.07,2.69,4.6000000000000005
North Carolina,2020-03-11,3.5100000000000002,1.6400000000000001,5.97,2.68,4.49
North Carolina,2020-03-12,3.44,1.6300000000000001,5.63,2.75,4.43
North Carolina,2020-03-13,3.12,1.45,5.05,2.5100000000000002,4.0200000000000005
North Carolina,2020-03-14,3.06,1.5,4.89,2.4,3.81
North Carolina,2020-03-15,3.1,1.62,4.83,2.48,3.81
North Carolina,2020-03-16,3.17,1.75,4.74,2.63,3.87
North Carolina,2020-03-17,3.41,2.08,4.82,2.88,4.01
North Carolina,2020-03-18,3.44,2.2600000000000002,4.68,3.02,4.0200000000000005
North Carolina,2020-03-19,3.47,2.44,4.55,3.09,3.96
North Carolina,2020-03-20,3.2,2.29,4.13,2.88,3.64
North Carolina,2020-03-21,2.99,2.19,3.83,2.65,3.3200000000000003
North Carolina,2020-03-22,2.92,2.2,3.67,2.68,3.29
North Carolina,2020-03-23,2.75,2.1,3.43,2.5300000000000002,3.08
North Carolina,2020-03-24,2.62,2.0300000000000002,3.25,2.39,2.89
North Carolina,2020-03-25,2.54,2.0,3.13,2.36,2.83
North Carolina,2020-03-26,2.4,1.9000000000000001,2.95,2.2,2.63
